Participant 279_training	; Experiment run on 2018-01-26T15:26:02.490769
Trial	Input	Output	Predict	Error	RT
187	99	12	12	0	3847
188	85	43	39	4	6732
189	115	43	40	3	4837
190	119	52	30	22	4993
191	87	39	40	1	4803
192	117	47	40	7	4342
193	103	17	17	0	9296
194	93	25	23	2	4763
195	83	47	40	7	5816
196	97	17	17	0	6242
197	89	34	30	4	3354
198	105	21	25	4	4019
199	101	12	12	0	2796
200	111	34	30	4	2806
1	53	113	25	88	30338
2	79	56	40	16	5869
3	137	91	60	31	32107
4	133	83	72	11	39520
5	141	100	80	20	14999
6	114	41	35	6	18610
7	73	69	52	17	10990
8	51	118	50	68	5249
9	125	65	54	11	9668
10	100	10	10	0	4378
11	143	105	73	32	11720
12	75	65	45	20	8327
13	84	45	44	1	9987
14	61	96	45	51	25071
15	127	69	66	3	5901
16	65	87	45	42	16768
17	57	105	45	60	6106
18	71	74	50	24	10815
19	135	87	75	12	13530
20	67	83	50	33	28564
21	108	28	25	3	18225
22	145	109	95	14	15749
23	59	100	50	50	10537
24	69	78	41	37	7044
25	120	54	50	4	5195
26	77	61	43	18	7148
27	149	118	109	9	14622
28	55	109	45	64	8744
29	139	96	89	7	13270
30	129	74	69	5	8748
31	123	61	53	8	8673
32	131	78	72	6	8854
33	63	91	46	45	13000
34	147	113	96	17	17480
35	121	56	52	4	4854
36	92	28	30	2	6458
