Participant 213_training	; Experiment run on 2017-09-07T13:42:47.340084
Trial	Input	Output	Predict	Error	RT
118	85	43	43	0	4463
119	99	12	12	0	2577
120	89	34	30	4	4019
121	111	34	45	11	7271
122	119	52	45	7	5211
123	85	43	46	3	7597
124	81	52	50	2	4844
125	95	21	34	13	3732
126	107	25	30	5	8213
127	117	47	52	5	6004
128	101	12	10	2	2144
129	115	43	38	5	8818
130	89	34	30	4	2601
131	93	25	30	5	4812
132	83	47	47	0	7103
133	113	39	45	6	5263
134	105	21	20	1	10557
135	109	30	30	0	3649
136	97	17	20	3	5116
137	91	30	25	5	4537
138	103	17	20	3	2569
139	87	39	35	4	9054
140	99	12	12	0	4088
141	103	17	17	0	8480
142	91	30	30	0	2020
143	107	25	20	5	8292
144	87	39	40	1	4352
145	89	34	30	4	1870
146	113	39	45	6	10525
147	119	52	40	12	3517
148	105	21	17	4	8160
149	83	47	45	2	13115
150	111	34	12	22	5355
151	109	30	30	0	2758
152	95	21	34	13	4929
153	117	47	33	14	7604
154	85	43	44	1	5294
155	101	12	12	0	3294
156	93	25	16	9	4054
157	115	43	40	3	5559
158	99	12	12	0	3568
159	81	52	50	2	3951
160	97	17	23	6	5214
161	91	30	30	0	3984
162	93	25	25	0	11072
163	107	25	44	19	8079
164	99	12	12	0	2814
165	89	34	30	4	4574
166	113	39	25	14	15272
167	85	43	45	2	6493
168	83	47	38	9	3807
169	97	17	15	2	12274
170	105	21	20	1	3464
171	103	17	17	0	10264
172	109	30	20	10	4375
173	87	39	43	4	13500
174	95	21	15	6	6157
175	119	52	50	2	3323
176	81	52	43	9	11181
177	101	12	12	0	3764
178	115	43	45	2	7216
179	111	34	30	4	4816
180	117	47	52	5	5503
181	107	25	17	8	16048
182	109	30	26	4	4507
183	95	21	25	4	4670
184	91	30	30	0	2264
185	81	52	52	0	5063
186	113	39	15	24	6007
187	99	12	20	8	3441
188	85	43	43	0	12712
189	115	43	40	3	9807
190	119	52	52	0	5066
191	87	39	34	5	7609
192	117	47	44	3	7117
193	103	17	16	1	4696
194	93	25	25	0	4901
195	83	47	43	4	8076
196	97	17	16	1	11461
197	89	34	30	4	1675
198	105	21	17	4	6073
199	101	12	12	0	2393
200	111	34	35	1	5996
1	53	113	70	43	20553
2	79	56	50	6	6503
3	137	91	20	71	3632
4	133	83	30	53	3002
5	141	100	20	80	1596
6	114	41	45	4	7627
7	73	69	56	13	6108
8	51	118	70	48	3149
9	125	65	25	40	5420
10	100	10	12	2	2321
11	143	105	21	84	3803
12	75	65	55	10	4002
13	84	45	43	2	6775
14	61	96	60	36	4692
15	127	69	20	49	5350
16	65	87	44	43	7178
17	57	105	64	41	8149
18	71	74	50	24	14281
19	135	87	30	57	3045
20	67	83	60	23	3792
21	108	28	18	10	6098
22	145	109	20	89	2445
23	59	100	70	30	5120
24	69	78	60	18	2025
25	120	54	50	4	4181
26	77	61	58	3	5964
27	149	118	30	88	2764
28	55	109	76	33	4232
29	139	96	20	76	1825
30	129	74	30	44	2523
31	123	61	40	21	3254
32	131	78	30	48	2146
33	63	91	66	25	5733
34	147	113	30	83	3359
35	121	56	50	6	9892
36	92	28	25	3	4921
