Participant 261_training	; Experiment run on 2017-12-07T15:54:26.081029
Trial	Input	Output	Predict	Error	RT
185	81	52	40	12	8405
186	113	39	49	10	8039
187	99	12	11	1	6984
188	85	43	30	13	5298
189	115	43	39	4	8021
190	119	52	46	6	5842
191	87	39	40	1	10301
192	117	47	53	6	10757
193	103	17	20	3	5666
194	93	25	15	10	12487
195	83	47	44	3	7762
196	97	17	13	4	9644
197	89	34	21	13	17367
198	105	21	10	11	23034
199	101	12	14	2	6001
200	111	34	40	6	19673
1	53	113	90	23	9751
2	79	56	30	26	6719
3	137	91	70	21	11187
4	133	83	67	16	10083
5	141	100	80	20	6817
6	114	41	44	3	8947
7	73	69	32	37	15310
8	51	118	71	47	6281
9	125	65	70	5	5410
10	100	10	12	2	18504
11	143	105	80	25	3700
12	75	65	30	35	5584
13	84	45	18	27	20916
14	61	96	33	63	4833
15	127	69	70	1	17042
16	65	87	40	47	3346
17	57	105	46	59	6698
18	71	74	33	41	4580
19	135	87	67	20	5653
20	67	83	37	46	7703
21	108	28	27	1	7862
22	145	109	76	33	12421
23	59	100	39	61	5407
24	69	78	32	46	6916
25	120	54	62	8	7139
26	77	61	31	30	5108
27	149	118	74	44	4859
28	55	109	38	71	8632
29	139	96	77	19	9816
30	129	74	60	14	27209
31	123	61	57	4	5395
32	131	78	66	12	4156
33	63	91	46	45	8177
34	147	113	72	41	4297
35	121	56	62	6	5226
36	92	28	25	3	18452
