Participant 317_training	; Experiment run on 2018-08-01T12:51:25.872000
Trial	Input	Output	Predict	Error	RT
121	111	34	32	2	4236
122	119	52	50	2	4282
123	85	43	47	4	4029
124	81	52	42	10	2835
125	95	21	20	1	3656
126	107	25	30	5	4488
127	117	47	50	3	2205
128	101	12	27	15	4104
129	115	43	49	6	5045
130	89	34	45	11	5306
131	93	25	36	11	6078
132	83	47	40	7	2419
133	113	39	48	9	4522
134	105	21	27	6	5762
135	109	30	30	0	2996
136	97	17	18	1	5181
137	91	30	22	8	3237
138	103	17	28	11	5053
139	87	39	50	11	3776
140	99	12	16	4	4958
141	103	17	20	3	4052
142	91	30	31	1	3339
143	107	25	27	2	5520
144	87	39	44	5	4779
145	89	34	31	3	3392
146	113	39	35	4	6731
147	119	52	52	0	3421
148	105	21	16	5	4845
149	83	47	47	0	4715
150	111	34	30	4	2911
151	109	30	30	0	1691
152	95	21	13	8	7210
153	117	47	49	2	5464
154	85	43	44	1	5422
155	101	12	17	5	4504
156	93	25	34	9	4948
157	115	43	39	4	4961
158	99	12	12	0	2916
159	81	52	45	7	4223
160	97	17	14	3	3478
161	91	30	29	1	5740
162	93	25	29	4	2081
163	107	25	20	5	4066
164	99	12	12	0	2421
165	89	34	30	4	2332
166	113	39	34	5	5582
167	85	43	49	6	4486
168	83	47	43	4	2702
169	97	17	12	5	3332
170	105	21	19	2	6442
171	103	17	18	1	4040
172	109	30	20	10	2318
173	87	39	33	6	5251
174	95	21	28	7	3442
175	119	52	50	2	4247
176	81	52	50	2	2835
177	101	12	12	0	3600
178	115	43	20	23	3203
179	111	34	24	10	4193
180	117	47	48	1	3702
181	107	25	27	2	5421
182	109	30	30	0	3498
183	95	21	20	1	4044
184	91	30	31	1	6006
185	81	52	49	3	5515
186	113	39	40	1	3877
187	99	12	12	0	2322
188	85	43	32	11	8052
189	115	43	40	3	4268
190	119	52	59	7	4689
191	87	39	39	0	8017
192	117	47	42	5	4928
193	103	17	18	1	3578
194	93	25	32	7	3606
195	83	47	47	0	3791
196	97	17	10	7	5113
197	89	34	30	4	2182
198	105	21	25	4	4922
199	101	12	12	0	5544
200	111	34	31	3	5002
1	53	113	60	53	7791
2	79	56	50	6	7185
3	137	91	80	11	5509
4	133	83	70	13	4291
5	141	100	78	22	4060
6	114	41	37	4	6230
7	73	69	66	3	7059
8	51	118	80	38	2890
9	125	65	59	6	9156
10	100	10	12	2	2532
11	143	105	70	35	3361
12	75	65	56	9	6955
13	84	45	43	2	3720
14	61	96	50	46	2776
15	127	69	54	15	7250
16	65	87	54	33	6167
17	57	105	65	40	5605
18	71	74	49	25	3892
19	135	87	69	18	5944
20	67	83	57	26	4775
21	108	28	20	8	3330
22	145	109	70	39	3271
23	59	100	60	40	5759
24	69	78	53	25	5606
25	120	54	48	6	5490
26	77	61	50	11	9215
27	149	118	80	38	2921
28	55	109	67	42	5921
29	139	96	60	36	7794
30	129	74	48	26	3308
31	123	61	47	14	5239
32	131	78	58	20	3754
33	63	91	60	31	5791
34	147	113	70	43	9167
35	121	56	45	11	4677
36	92	28	32	4	5953
